
ID_VENTA,FECHA_VENTA,HORA_VENTA,CATEGORIA,NOMBRE_PRODUCTO,PRECIO,TIPO_PAGO,CANTIDAD,TOTAL,ESTADO
5447,20260520,05.58.01 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
5448,20260409,08.22.46 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
5449,20260519,07.22.38 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Cancelada
5450,20260422,07.48.12 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
5451,20260430,06.23.26 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
5452,20260402,02.03.54 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
5453,20260315,02.24.40 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
5454,20260601,04.35.19 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
5455,20260420,10.36.30 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5456,20260505,02.01.50 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5457,20260317,08.41.25 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
5458,20260503,02.37.24 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
5459,20260310,01.03.58 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5460,20260314,10.04.57 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
5461,20260407,01.43.09 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
5462,20260506,07.18.38 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
5463,20260318,10.11.48 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
5464,20260407,11.44.43 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
5465,20260409,06.44.19 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
5466,20260604,01.17.49 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
5467,20260518,05.04.28 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
5468,20260402,08.43.30 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
5469,20260528,02.06.45 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Cancelada
5470,20260310,07.14.25 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
5471,20260328,08.31.17 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
5472,20260323,02.19.26 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5473,20260515,08.50.03 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
5474,20260313,05.33.02 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
5475,20260523,11.48.11 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
5476,20260321,11.32.01 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5477,20260314,01.04.01 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Cancelada
5478,20260430,07.56.41 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
5479,20260417,09.53.32 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5480,20260603,10.05.11 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
5481,20260601,04.17.37 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
5482,20260602,03.59.33 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
5483,20260410,08.10.21 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
5484,20260526,04.46.38 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Cancelada
5485,20260510,08.56.27 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
5486,20260324,11.21.12 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
5487,20260604,10.38.16 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
5488,20260323,04.17.32 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Cancelada
5489,20260317,03.29.42 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
5490,20260428,08.13.41 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5491,20260311,08.44.02 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
5492,20260313,03.33.46 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
5493,20260327,10.38.02 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
5494,20260524,04.38.07 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
5495,20260524,05.56.22 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Cancelada
5496,20260422,11.30.49 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Cancelada
5497,20260529,06.17.41 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
5498,20260420,04.15.43 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
5499,20260331,01.31.42 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
5500,20260416,02.22.10 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
5501,20260326,10.19.12 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
5502,20260520,08.40.33 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
5503,20260326,03.43.50 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Cancelada
5504,20260406,09.10.05 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
5505,20260518,01.20.24 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5506,20260326,09.00.50 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
5507,20260427,04.44.29 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
5508,20260401,12.52.17 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
5509,20260505,05.46.31 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
5510,20260318,11.58.34 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
5511,20260411,11.21.00 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
5512,20260422,05.32.32 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
5513,20260406,09.39.51 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
5514,20260603,01.21.48 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
5515,20260521,04.12.30 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
5516,20260524,01.13.42 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
5517,20260315,05.11.14 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
5518,20260331,12.34.51 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
5519,20260512,09.52.50 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5520,20260405,06.48.35 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
5521,20260311,03.07.44 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
5522,20260414,02.14.17 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
5523,20260413,06.22.37 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
5524,20260311,10.42.42 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
5525,20260423,07.52.11 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
5526,20260405,09.04.39 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
5527,20260521,07.38.21 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
5528,20260409,08.58.54 Pm,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
5529,20260523,03.40.04 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Cancelada
5530,20260514,10.40.06 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
5531,20260320,06.26.45 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
5532,20260415,06.26.23 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5533,20260321,02.32.11 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
5534,20260523,03.09.43 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
5535,20260509,10.28.35 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
5536,20260530,12.43.26 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
5537,20260330,05.14.10 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5538,20260512,11.50.53 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
5539,20260517,09.39.54 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
5540,20260421,03.55.45 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
5541,20260524,03.41.12 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
5542,20260320,02.27.39 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Cancelada
5543,20260527,10.03.07 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
5544,20260418,12.32.00 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
5545,20260322,01.54.49 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
5546,20260517,09.20.28 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
5547,20260321,03.05.52 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
5548,20260420,07.48.05 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
5549,20260312,01.01.21 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
5550,20260330,11.16.46 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
5551,20260428,01.59.24 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
5552,20260419,11.02.03 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
5553,20260414,01.13.01 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
5554,20260523,06.49.05 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
5555,20260420,11.17.09 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
5556,20260326,06.43.26 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
5557,20260309,12.52.59 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
5558,20260314,12.42.11 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
5559,20260313,09.29.31 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
5560,20260514,10.31.05 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5561,20260505,07.38.25 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
5562,20260601,01.30.41 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5563,20260429,01.44.55 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
5564,20260503,10.44.05 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
5565,20260404,12.57.49 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
5566,20260330,08.05.11 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
5567,20260528,11.22.49 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5568,20260508,08.35.11 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
5569,20260322,02.48.48 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
5570,20260524,01.08.31 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Cancelada
5571,20260520,07.15.55 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
5572,20260513,12.30.44 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
5573,20260512,04.30.56 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
5574,20260413,12.50.18 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
5575,20260506,09.33.56 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
5576,20260309,06.40.06 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
5577,20260317,01.47.30 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
5578,20260504,02.49.00 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
5579,20260510,05.36.40 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
5580,20260523,12.26.59 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
5581,20260324,05.42.49 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
5582,20260430,04.07.08 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
5583,20260308,10.54.00 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5584,20260601,03.13.07 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
5585,20260504,03.11.14 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
5586,20260311,05.00.42 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
5587,20260309,06.20.02 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
5588,20260326,07.02.57 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
5589,20260523,04.47.19 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5590,20260405,04.15.32 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
5591,20260510,08.42.00 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
5592,20260603,11.42.18 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
5593,20260418,08.19.18 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
5594,20260316,12.13.57 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
5595,20260407,03.32.11 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
5596,20260417,06.53.52 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5597,20260510,07.45.48 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
5598,20260419,04.27.24 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
5599,20260413,02.06.01 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
5600,20260518,11.09.52 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
5601,20260323,01.40.53 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
5602,20260316,07.56.21 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
5603,20260517,10.16.50 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Cancelada
5604,20260309,06.13.30 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
5605,20260514,05.56.44 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
5606,20260319,02.55.02 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
5607,20260405,10.23.02 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
5608,20260323,07.28.28 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
5609,20260414,04.24.32 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
5610,20260425,02.03.27 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
5611,20260530,06.43.35 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
5612,20260407,09.38.21 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
5613,20260321,07.29.55 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5614,20260501,08.02.44 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
5615,20260601,07.54.35 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
5616,20260506,06.16.27 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
5617,20260504,11.53.56 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
5618,20260317,10.13.17 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
5619,20260526,08.24.37 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Cancelada
5620,20260507,03.01.34 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
5621,20260518,11.57.23 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
5622,20260503,04.52.43 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
5623,20260523,06.57.37 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
5624,20260530,03.55.01 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
5625,20260413,03.45.31 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
5626,20260316,01.33.59 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
5627,20260601,06.30.33 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
5628,20260321,06.14.20 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
5629,20260515,09.29.21 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
5630,20260313,07.13.33 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
5631,20260428,06.45.36 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
5632,20260323,04.44.32 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5633,20260422,10.03.01 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
5634,20260320,07.56.48 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
5635,20260510,08.16.53 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
5636,20260414,11.35.01 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
5637,20260403,04.07.34 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
5638,20260410,05.42.12 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
5639,20260319,07.20.12 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
5640,20260401,05.18.42 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
5641,20260428,09.50.04 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
5642,20260528,04.49.30 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Cancelada
5643,20260417,11.53.37 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
5644,20260420,03.55.49 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
5645,20260504,07.26.01 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
5646,20260507,03.03.39 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
5647,20260330,05.16.50 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
5648,20260309,10.03.33 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
5649,20260516,05.45.29 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
5650,20260331,06.47.16 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
5651,20260501,10.00.14 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Cancelada
5652,20260331,07.02.44 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
5653,20260321,11.53.17 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
5654,20260512,02.08.10 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
5655,20260320,01.35.58 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Cancelada
5656,20260520,03.26.40 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
5657,20260424,05.22.31 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
5658,20260528,02.05.54 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
5659,20260331,12.16.30 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
5660,20260423,06.14.42 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
5661,20260426,10.10.42 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
5662,20260528,07.48.48 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
5663,20260512,08.52.28 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
5664,20260308,02.22.40 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
5665,20260320,04.01.23 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
